feature,mean_abs_shap_overall,mean_abs_shap_Benign,mean_abs_shap_Likely benign,mean_abs_shap_Likely pathogenic,mean_abs_shap_Pathogenic
fathmm_xf_coding_fathmm_xf_coding_score,0.057704932602800685,0.07567019780683695,0.10344934839190013,0.02583898799243364,0.02586119622003199
gnomad_af_nfe,0.05720075302328277,0.05710999073716755,0.05006299507275606,0.11144072155363757,0.010189304729569925
bayesdel_bayesdel_noaf_score,0.05704041865949032,0.07101431759113754,0.013856718801695206,0.06431739697990393,0.07897324126522458
phdsnpg_score,0.056821922955415785,0.0231957485247077,0.03622536081348348,0.10311289996669623,0.0647536825167757
hg19_pos,0.056287946621761,0.0829829517024648,0.06890996890033252,0.04945547367311704,0.02380339221112968
metalr_score,0.05548608846202994,0.061180847158080386,0.06459128021203436,0.03702933491672407,0.059142891561280914
regeneron_all_af,0.053395294085520746,0.10603155004912256,0.07008556108983124,0.026896337487580184,0.010567727715549008
original_input_pos,0.05330897922652063,0.06467148869944295,0.06742399205239905,0.04900982286768347,0.032130613286557044
regeneron_all_an,0.05324187754670973,0.10294173586112376,0.0473739680888992,0.044459079962418206,0.018192726274397754
primateai_primateai_rankscore,0.05305150063500068,0.08693441056039443,0.08395046480872172,0.017059119979795614,0.024262007191090947
gmvp_rank_score,0.05124000511803361,0.011023249924881844,0.15582677185934582,0.02548686065236034,0.012623138035546436
primateai_primateai_score,0.05057859605283224,0.047644559202043496,0.09768301274929829,0.02338501393821302,0.03360179832177418
allofus250k_gvs_eur_af,0.05033469888230726,0.03790947743187254,0.0229330578082319,0.136949717037786,0.0035465432513386097
alfa_total_freq,0.0498444988477408,0.03380422644281141,0.03848148915462606,0.11086996455922854,0.016222315234297208
phastcons_phastcons17way_primate,0.049449497256629636,0.09960271737652986,0.043890083919030654,0.028014451142909336,0.026290736588048674
chasmplus_pval,0.04743571396062205,0.10744080984966754,0.029526532091266298,0.0289011507692035,0.023874363132350872
allofus250k_gvs_all_ac,0.046715298116902754,0.029340370704269758,0.08289581912989763,0.012885721175407183,0.06173928145803646
dann_score,0.043300427423476645,0.03584663900467697,0.06305239396092828,0.04192341477195123,0.03237926195635011
dann_coding_dann_coding_score,0.040610569345486354,0.032395397616938666,0.024639531347788356,0.045209428168834075,0.06019792024838432
gnomad3_af_asj,0.04048019126579108,0.10214182082075587,0.0495601494133095,0.005114883172046543,0.005103911657052434
allofus250k_gvs_max_an,0.040470575344810446,0.03907439964865173,0.04229142778063303,0.05362527348122602,0.026891200468731006
metasvm_rankscore,0.03984393717827983,0.09527873794990792,0.012973315029073357,0.01427558055768331,0.03684811517645473
polyphen2_hdiv_rank,0.03942354793962356,0.019444767926366666,0.10218291644730867,0.022825108823127473,0.013241398561691438
allofus250k_gvs_afr_af,0.039246743714556026,0.060472855243756854,0.02099989218522317,0.014223399271382801,0.06129082815786126
vest_pval,0.03795715980162794,0.013204096520317912,0.09585303617001964,0.014735205904850059,0.028036300611324165
regeneron_all_ac,0.037940276082163646,0.08945777364494398,0.039085459231709925,0.014466199568301792,0.008751671883698912
polyphen2_hvar_rank,0.03788725742639781,0.021965241502020533,0.05468561692556369,0.03946777100871561,0.03543040026929141
genocanyon_score,0.037277024790253466,0.02390387892563028,0.04135302000165395,0.06965094772771548,0.014200252506014132
fathmm_xf_score,0.037261417297330464,0.024005169594172995,0.06720235572604835,0.027999270859091305,0.029838873010009214
mutationtaster_score,0.03698452916722456,0.021993145409686957,0.02450900490806867,0.03866942763681076,0.06276653871433185
varity_r_varity_er,0.03645562291248776,0.013251506429390734,0.10379106867919208,0.018432370418472222,0.010347546122895979
sift_med,0.036355249085836455,0.04373770190377667,0.04541543029185167,0.024163589594305968,0.0321042745534115
varity_r_varity_r_loo,0.03634079325248009,0.053372150809867465,0.04878143261954335,0.017396251336900103,0.02581333824360943
