feature,mean_abs_shap_overall,mean_abs_shap_Benign,mean_abs_shap_Likely benign,mean_abs_shap_Likely pathogenic,mean_abs_shap_Pathogenic
phdsnpg_fdr,0.09809751533290408,0.1205753917923372,0.07561963887389013,0.11550818222189521,0.08068684844349379
chasmplus_coad_score,0.09765957091275054,0.16275175785584542,0.03256738396974966,0.09012940100942225,0.10518974081598484
chasmplus_laml_pval,0.09372740944929811,0.05336761206009655,0.14730914471984372,0.040145674178831435,0.13408720683842074
phastcons_phastcons100_vert_r,0.09355739424372794,0.08536909190097233,0.10174569658665802,0.015179678193206935,0.17193511029407452
chasmplus_hnsc_pval,0.0933143814609493,0.12544417262910174,0.007610821289166724,0.17901794163270926,0.061184590292819474
sift_score,0.092182720363968,0.048367981046537036,0.13447263456003114,0.1359974596815483,0.04989280616775555
chasmplus_lgg_score,0.09198499816099917,0.18396999632204752,0.04789774080607524,0.07733135927368363,0.05874089624219029
phylop_phylop470_mamm,0.09072716520236551,0.04545814389925946,0.1359961865056763,0.04963290686560647,0.13182142353891985
chasmplus_thca_pval,0.09022692472450945,0.029971823773157907,0.11284057216086436,0.1504820256756865,0.06761327728832905
chasmplus_luad_score,0.09008658819408331,0.07680584850062246,0.1801731763881355,0.05228458797035102,0.05108273991722427
chasmplus_kich_pval,0.08941247660522932,0.030241502508811514,0.12212070386293428,0.05670424934782089,0.14858345070135057
chasmplus_stad_score,0.08739085763409307,0.0384982455008664,0.13628346976739678,0.05845422860773558,0.11632748666037353
chasmplus_kirc_score,0.08727774862815496,0.03473485200772951,0.13982064524863436,0.07871998928122848,0.0958355079750275
chasmplus_thca_score,0.0866121475267434,0.00964488038061321,0.17322429505337258,0.12572897892999954,0.03785043574298832
chasmplus_chol_pval,0.08511877009090073,0.11307676115480081,0.057160779027053195,0.024951045105624303,0.14528649507612462
chasmplus_dlbc_score,0.08507519686697315,0.10192632719408297,0.0682240665399138,0.1288517738712148,0.04129861986268104
mutationtaster_score,0.08384546006835089,0.09321599073460086,0.07447492940223528,0.05992312698250805,0.10776779315405939
gnomad_af_nfe,0.08242537529145498,0.1648507505828855,0.115529625079276,0.046291182016787766,0.003029943486870608
gnomad3_af_lat,0.0821487888850712,0.164297577769729,0.11826602318594256,0.010716338592727782,0.0353152159918854
allofus250k_gvs_eas_af,0.08143921850222585,0.16287843700401225,0.11252684047015107,0.035818088673049406,0.014533507861690678
regeneron_all_af,0.08135881236993164,0.12193246209074016,0.16271762473985027,0.03404465219635771,0.006740510452778396
regeneron_all_an,0.08056093458734176,0.11972519608148662,0.04139667309297675,0.09593831968980883,0.06518354948509483
